Episode,Steps,Reward,CoinsCollected,TotalCoins,CheckpointsCollected,TotalCheckpoints,JumpCount,JumpPenalty,DashCount,DashPenalty
3793,196,7.84,2,151,0,43,79,0.79,69,1.38
3794,73,1.19,1,151,0,43,29,0.29,33,0.66
3795,355,15.78,1,151,1,43,145,1.45,130,2.60
3796,179,12.66,1,151,2,43,90,0.90,82,1.64
3797,334,14.44,2,151,1,43,144,1.44,132,2.64
3798,458,22.50,2,151,1,43,228,2.28,154,3.08
3799,395,8.32,1,151,1,43,154,1.54,132,2.64
3800,324,9.69,1,151,1,43,126,1.26,123,2.46
3801,385,15.09,3,151,1,43,156,1.56,161,3.22
3802,308,6.42,1,151,0,43,144,1.44,117,2.34
3803,0,-3.00,0,151,0,43,0,0.00,0,0.00
3804,256,0.71,2,151,0,43,123,1.23,86,1.72
3805,197,5.99,0,151,1,43,92,0.92,67,1.34
3806,30,-0.42,1,151,0,43,15,0.15,16,0.32
3807,38,3.60,0,151,1,43,19,0.19,25,0.50
3808,78,3.43,2,151,0,43,37,0.37,34,0.68
3809,578,1.92,1,151,0,43,260,2.60,232,4.64
3810,566,23.45,2,151,3,43,282,2.82,197,3.94
3811,319,9.83,2,151,0,43,136,1.36,137,2.74
3812,50,6.16,2,151,1,43,28,0.28,20,0.40
3813,314,4.90,1,151,0,43,133,1.33,138,2.76
3814,78,0.90,1,151,0,43,36,0.36,37,0.74
3815,181,11.76,1,151,1,43,80,0.80,64,1.28
3816,131,10.46,2,151,1,43,49,0.49,50,1.00
3817,168,11.54,1,151,1,43,68,0.68,70,1.40
3818,1127,12.63,1,151,1,43,481,4.81,410,8.20
3819,392,19.15,3,151,1,43,172,1.72,153,3.06
3820,180,6.61,1,151,0,43,86,0.86,68,1.36
3821,68,0.94,1,151,0,43,31,0.31,27,0.54
3822,336,23.63,1,151,2,43,136,1.36,120,2.40
3823,138,-3.75,1,151,0,43,67,0.67,74,1.48
3824,211,10.73,2,151,0,43,91,0.91,96,1.92
3825,849,34.59,4,151,2,43,366,3.66,337,6.74
3826,664,18.91,5,151,0,43,330,3.30,232,4.64
3827,147,7.59,1,151,1,43,71,0.71,50,1.00
3828,175,7.14,3,151,0,43,72,0.72,65,1.30
3829,0,-3.00,0,151,0,43,0,0.00,0,0.00
3830,27,-4.56,0,151,0,43,10,0.10,11,0.22
3831,115,2.45,1,151,0,43,51,0.51,40,0.80
3832,100,2.25,2,151,0,43,56,0.56,38,0.76
3833,57,0.31,0,151,0,43,25,0.25,27,0.54
3834,749,34.49,4,151,2,43,343,3.43,254,5.08
3835,653,30.80,6,151,1,43,298,2.98,257,5.14
3836,858,17.29,3,151,1,43,343,3.43,362,7.24
3837,329,12.25,3,151,0,43,154,1.54,119,2.38
3838,77,0.19,1,151,0,43,29,0.29,37,0.74
3839,113,2.03,2,151,0,43,44,0.44,42,0.84
3840,259,3.50,2,151,0,43,108,1.08,131,2.62
3841,248,1.60,3,151,0,43,105,1.05,111,2.22
3842,58,-1.43,1,151,0,43,33,0.33,26,0.52
3843,540,20.57,3,151,1,43,276,2.76,230,4.60
3844,165,4.43,1,151,0,43,63,0.63,61,1.22
3845,127,3.85,1,151,0,43,47,0.47,52,1.04
3846,58,0.80,1,151,0,43,20,0.20,29,0.58
3847,894,25.26,4,151,2,43,397,3.97,344,6.88
3848,92,3.27,0,151,1,43,53,0.53,40,0.80
3849,73,6.77,3,151,0,43,37,0.37,33,0.66
3850,19,-0.70,1,151,0,43,12,0.12,4,0.08
3851,192,12.03,2,151,1,43,71,0.71,62,1.24
3852,598,19.89,2,151,1,43,282,2.82,232,4.64
3853,321,14.45,2,151,1,43,150,1.50,131,2.62
3854,418,23.10,4,151,1,43,197,1.97,141,2.82
3855,346,9.36,1,151,1,43,145,1.45,124,2.48
3856,142,3.46,1,151,0,43,65,0.65,49,0.98
3857,152,2.41,2,151,0,43,66,0.66,61,1.22
3858,49,0.26,1,151,0,43,27,0.27,17,0.34
3859,167,6.44,3,151,0,43,77,0.77,59,1.18
3860,0,-3.00,0,151,0,43,0,0.00,0,0.00
3861,32,-3.09,1,151,0,43,17,0.17,12,0.24
3862,567,51.35,8,151,4,43,266,2.66,219,4.38
3863,278,10.06,2,151,1,43,129,1.29,109,2.18
3864,41,-1.53,0,151,0,43,23,0.23,16,0.32
3865,143,6.36,2,151,0,43,65,0.65,50,1.00
3866,207,11.12,2,151,1,43,80,0.80,61,1.22
3867,83,3.44,2,151,0,43,30,0.30,31,0.62
3868,344,11.09,2,151,0,43,157,1.57,125,2.50
3869,84,0.42,0,151,0,43,25,0.25,35,0.70
3870,239,9.34,2,151,0,43,89,0.89,85,1.70
3871,0,-3.00,0,151,0,43,0,0.00,0,0.00
3872,67,-2.67,1,151,0,43,32,0.32,22,0.44
3873,152,-1.54,2,151,0,43,55,0.55,59,1.18
3874,12,7.05,1,151,1,43,4,0.04,3,0.06
3875,639,16.41,2,151,1,43,256,2.56,202,4.04
3876,275,12.68,1,151,1,43,100,1.00,114,2.28
3877,235,12.08,2,151,1,43,121,1.21,91,1.82
3878,390,4.71,1,151,1,43,166,1.66,146,2.92
3879,440,13.42,2,151,1,43,198,1.98,162,3.24
3880,278,16.02,2,151,1,43,124,1.24,85,1.70
3881,864,13.30,4,151,1,43,414,4.14,442,8.84
3882,660,22.36,4,151,1,43,316,3.16,199,3.98
3883,306,12.76,0,151,1,43,143,1.43,104,2.08
3884,136,3.01,1,151,0,43,66,0.66,66,1.32
3885,485,24.25,4,151,1,43,218,2.18,189,3.78
3886,193,3.92,2,151,0,43,107,1.07,81,1.62
3887,344,11.51,0,151,0,43,140,1.40,120,2.40
3888,108,4.01,1,151,0,43,44,0.44,37,0.74
3889,53,-0.30,1,151,0,43,22,0.22,28,0.56
3890,57,-1.18,0,151,0,43,29,0.29,16,0.32
3891,144,3.16,1,151,0,43,67,0.67,55,1.10
3892,61,1.40,2,151,0,43,27,0.27,28,0.56
3893,661,22.19,3,151,1,43,307,3.07,249,4.98
3894,153,9.75,0,151,1,43,79,0.79,49,0.98
3895,202,10.69,2,151,1,43,111,1.11,70,1.40
3896,137,8.56,0,151,1,43,66,0.66,49,0.98
3897,222,15.17,1,151,1,43,106,1.06,93,1.86
3898,540,8.67,1,151,1,43,244,2.44,193,3.86
3899,205,13.31,3,151,1,43,103,1.03,60,1.20
3900,252,10.87,1,151,1,43,122,1.22,94,1.88
3901,243,12.76,2,151,1,43,117,1.17,79,1.58
3902,6,-2.80,0,151,0,43,3,0.03,6,0.12
3903,452,41.92,9,151,3,43,204,2.04,191,3.82
3904,13,-1.62,1,151,0,43,5,0.05,6,0.12
3905,1020,22.48,3,151,2,43,409,4.09,368,7.36
3906,71,1.74,2,151,0,43,37,0.37,26,0.52
3907,229,14.07,2,151,1,43,106,1.06,87,1.74
3908,929,32.37,5,151,1,43,416,4.16,321,6.42
3909,350,14.49,2,151,1,43,167,1.67,134,2.68
3910,0,-3.00,0,151,0,43,0,0.00,0,0.00
3911,81,-0.99,1,151,0,43,40,0.40,27,0.54
3912,11,-1.60,1,151,0,43,4,0.04,6,0.12
3913,43,-0.71,1,151,0,43,20,0.20,17,0.34
3914,39,0.89,1,151,0,43,16,0.16,17,0.34
3915,687,24.62,2,151,2,43,324,3.24,242,4.84
3916,83,1.59,0,151,0,43,36,0.36,26,0.52
3917,156,12.50,2,151,1,43,69,0.69,65,1.30
3918,59,4.11,0,151,1,43,24,0.24,19,0.38
3919,36,-1.28,0,151,0,43,18,0.18,17,0.34
3920,99,9.51,2,151,1,43,51,0.51,30,0.60
3921,213,19.29,5,151,2,43,108,1.08,105,2.10
3922,0,-3.00,0,151,0,43,0,0.00,0,0.00
3923,620,15.33,4,151,1,43,284,2.84,201,4.02
3924,94,1.80,2,151,0,43,49,0.49,42,0.84
3925,126,-6.80,0,151,0,43,61,0.61,55,1.10
3926,205,13.61,1,151,1,43,89,0.89,79,1.58
3927,172,-0.07,3,151,0,43,68,0.68,64,1.28
3928,141,3.17,2,151,0,43,66,0.66,43,0.86
3929,258,9.06,1,151,1,43,100,1.00,109,2.18
3930,144,11.40,3,151,1,43,81,0.81,43,0.86
3931,279,14.08,2,151,1,43,136,1.36,124,2.48
3932,586,32.22,3,151,2,43,293,2.93,217,4.34
3933,481,18.23,2,151,1,43,230,2.30,189,3.78
3934,217,-4.92,2,151,0,43,111,1.11,98,1.96
3935,7,1.28,1,151,0,43,2,0.02,4,0.08
3936,181,0.59,1,151,0,43,101,1.01,94,1.88
3937,425,26.18,2,151,2,43,217,2.17,141,2.82
3938,130,2.55,1,151,0,43,58,0.58,44,0.88
3939,221,11.32,1,151,1,43,96,0.96,85,1.70
3940,374,22.16,2,151,2,43,164,1.64,147,2.94
3941,424,7.82,1,151,0,43,172,1.72,190,3.80
3942,149,9.62,1,151,1,43,63,0.63,71,1.42
3943,89,6.88,1,151,1,43,44,0.44,46,0.92
3944,209,2.75,3,151,0,43,91,0.91,88,1.76
3945,115,3.52,1,151,0,43,49,0.49,32,0.64
3946,219,16.08,3,151,1,43,95,0.95,74,1.48
3947,468,14.80,1,151,1,43,222,2.22,204,4.08
3948,143,11.56,2,151,1,43,60,0.60,57,1.14
3949,3,-1.81,1,151,0,43,1,0.01,1,0.02
3950,61,3.76,0,151,1,43,28,0.28,27,0.54
3951,374,34.45,9,151,2,43,179,1.79,140,2.80
3952,0,-3.00,0,151,0,43,0,0.00,0,0.00
3953,33,-3.42,1,151,0,43,15,0.15,12,0.24
3954,456,9.69,0,151,0,43,206,2.06,159,3.18
3955,540,24.37,1,151,2,43,256,2.56,221,4.42
3956,548,23.08,2,151,2,43,248,2.48,197,3.94
3957,288,7.27,1,151,0,43,149,1.49,80,1.60
3958,119,7.56,2,151,1,43,59,0.59,53,1.06
3959,372,15.03,1,151,1,43,172,1.72,134,2.68
3960,511,28.22,4,151,2,43,250,2.50,164,3.28
3961,154,2.53,2,151,0,43,59,0.59,53,1.06
3962,250,13.25,2,151,1,43,107,1.07,95,1.90
3963,124,4.09,1,151,0,43,61,0.61,40,0.80
3964,946,11.88,1,151,1,43,378,3.78,328,6.56
3965,116,2.10,1,151,0,43,52,0.52,55,1.10
3966,274,17.20,4,151,1,43,138,1.38,97,1.94
3967,669,15.16,2,151,1,43,275,2.75,275,5.50
3968,182,10.96,2,151,1,43,74,0.74,68,1.36
3969,155,-0.67,2,151,0,43,74,0.74,56,1.12
3970,198,5.07,2,151,0,43,80,0.80,78,1.56
3971,91,5.38,1,151,1,43,42,0.42,49,0.98
3972,79,0.49,0,151,0,43,34,0.34,35,0.70
3973,170,3.82,1,151,0,43,76,0.76,50,1.00
3974,242,5.46,2,151,1,43,118,1.18,84,1.68
3975,170,9.90,2,151,1,43,67,0.67,65,1.30
3976,272,14.66,2,151,2,43,138,1.38,122,2.44
3977,463,12.76,1,151,1,43,196,1.96,170,3.40
3978,51,5.02,1,151,1,43,31,0.31,15,0.30
3979,123,0.95,1,151,0,43,62,0.62,37,0.74
3980,212,13.05,3,151,1,43,95,0.95,100,2.00
3981,172,3.09,2,151,0,43,84,0.84,68,1.36
3982,165,2.59,0,151,0,43,70,0.70,79,1.58
3983,34,0.61,2,151,0,43,13,0.13,12,0.24
3984,57,6.44,2,151,1,43,22,0.22,22,0.44
3985,405,22.01,1,151,2,43,178,1.78,134,2.68
3986,120,9.85,1,151,1,43,45,0.45,45,0.90
3987,46,3.75,0,151,1,43,26,0.26,17,0.34
3988,511,24.30,5,151,2,43,234,2.34,215,4.30
3989,79,6.49,0,151,1,43,36,0.36,27,0.54
3990,2258,1.23,4,151,1,43,1001,10.01,816,16.32
3991,381,21.19,2,151,2,43,162,1.62,137,2.74
3992,419,9.41,2,151,1,43,194,1.94,149,2.98
3993,39,4.37,1,151,1,43,29,0.29,10,0.20
3994,192,1.12,0,151,0,43,106,1.06,75,1.50
3995,49,-0.45,0,151,0,43,31,0.31,22,0.44
3996,66,0.73,1,151,0,43,34,0.34,28,0.56
3997,202,5.63,2,151,0,43,85,0.85,56,1.12
3998,112,8.93,2,151,1,43,47,0.47,38,0.76
3999,96,3.80,2,151,0,43,48,0.48,31,0.62
4000,358,13.71,1,151,1,43,137,1.37,121,2.42
4001,12,3.89,1,151,1,43,5,0.05,7,0.14
4002,340,13.35,2,151,1,43,143,1.43,97,1.94
4003,71,2.25,1,151,0,43,27,0.27,22,0.44
4004,270,13.48,3,151,1,43,101,1.01,99,1.98
4005,193,6.63,1,151,0,43,99,0.99,68,1.36
4006,449,12.32,1,151,1,43,210,2.10,177,3.54
4007,261,22.32,5,151,1,43,135,1.35,105,2.10
4008,24,4.51,1,151,1,43,9,0.09,10,0.20
4009,525,23.54,3,151,2,43,201,2.01,182,3.64
4010,379,21.03,3,151,1,43,133,1.33,142,2.84
4011,338,16.70,2,151,1,43,170,1.70,135,2.70
4012,321,9.50,3,151,0,43,140,1.40,133,2.66
4013,40,-0.27,1,151,0,43,19,0.19,10,0.20
4014,279,15.48,2,151,1,43,131,1.31,126,2.52
4015,89,7.68,1,151,1,43,48,0.48,32,0.64
4016,264,12.60,1,151,1,43,110,1.10,108,2.16
4017,343,17.34,2,151,1,43,164,1.64,117,2.34
4018,309,17.66,3,151,1,43,127,1.27,119,2.38
4019,1102,35.50,7,151,2,43,490,4.90,414,8.28
4020,78,6.93,0,151,1,43,36,0.36,24,0.48
4021,93,1.04,1,151,0,43,39,0.39,34,0.68
4022,317,20.94,4,151,1,43,143,1.43,113,2.26
4023,112,3.88,1,151,0,43,56,0.56,34,0.68
4024,618,27.53,2,151,2,43,267,2.67,220,4.40
4025,920,13.89,2,151,1,43,357,3.57,340,6.80
4026,84,1.82,1,151,0,43,38,0.38,39,0.78
4027,104,1.14,1,151,0,43,57,0.57,36,0.72
4028,121,4.69,2,151,0,43,58,0.58,34,0.68
4029,0,-3.00,0,151,0,43,0,0.00,0,0.00
4030,775,15.67,2,151,1,43,326,3.26,326,6.52
4031,149,5.75,1,151,0,43,51,0.51,59,1.18
4032,44,-2.18,0,151,0,43,32,0.32,18,0.36
4033,228,16.55,3,151,2,43,99,0.99,93,1.86
4034,38,0.77,1,151,0,43,12,0.12,17,0.34
4035,894,16.32,6,151,1,43,384,3.84,298,5.96
4036,237,14.35,5,151,0,43,103,1.03,85,1.70
4037,228,13.80,1,151,1,43,112,1.12,68,1.36
4038,234,5.28,0,151,0,43,85,0.85,76,1.52
4039,381,20.61,2,151,2,43,162,1.62,161,3.22
4040,114,2.89,0,151,0,43,62,0.62,45,0.90
4041,88,1.69,1,151,0,43,33,0.33,40,0.80
4042,60,5.88,1,151,1,43,36,0.36,14,0.28
4043,396,14.66,1,151,1,43,189,1.89,155,3.10
4044,387,17.09,2,151,1,43,160,1.60,150,3.00
4045,216,10.51,0,151,1,43,78,0.78,80,1.60
4046,67,0.00,0,151,0,43,35,0.35,37,0.74
4047,111,9.25,1,151,1,43,49,0.49,41,0.82
4048,434,12.35,3,151,1,43,172,1.72,180,3.60
4049,354,14.47,4,151,0,43,171,1.71,138,2.76
4050,432,29.76,5,151,2,43,174,1.74,149,2.98
4051,65,5.23,1,151,1,43,27,0.27,32,0.64
4052,0,-3.00,0,151,0,43,0,0.00,0,0.00
4053,257,9.76,1,151,1,43,125,1.25,106,2.12
4054,636,32.59,5,151,2,43,295,2.95,259,5.18
4055,31,-0.73,1,151,0,43,12,0.12,15,0.30
4056,20,3.41,0,151,1,43,6,0.06,12,0.24
4057,76,-0.24,0,151,0,43,34,0.34,22,0.44
4058,81,1.34,1,151,0,43,47,0.47,34,0.68
4059,450,19.60,3,151,1,43,213,2.13,173,3.46
4060,51,-1.00,1,151,0,43,24,0.24,20,0.40
4061,764,12.52,2,151,0,43,360,3.60,322,6.44
4062,150,4.91,2,151,0,43,67,0.67,70,1.40
4063,1111,22.18,3,151,1,43,494,4.94,380,7.60
4064,427,12.03,0,151,1,43,177,1.77,148,2.96
4065,153,-2.84,0,151,0,43,69,0.69,46,0.92
4066,474,14.87,3,151,0,43,227,2.27,167,3.34
4067,374,13.55,2,151,0,43,169,1.69,158,3.16
4068,684,11.34,2,151,1,43,286,2.86,259,5.18
4069,120,5.31,2,151,0,43,57,0.57,40,0.80
4070,62,4.65,0,151,1,43,24,0.24,16,0.32
4071,103,2.62,0,151,0,43,41,0.41,31,0.62
4072,414,12.98,2,151,1,43,212,2.12,166,3.32
4073,12,-2.57,0,151,0,43,6,0.06,4,0.08
4074,102,1.06,1,151,0,43,38,0.38,38,0.76
4075,326,17.05,1,151,1,43,160,1.60,122,2.44
4076,374,11.12,4,151,0,43,170,1.70,162,3.24
4077,1819,5.66,2,151,1,43,702,7.02,655,13.10
4078,828,22.31,3,151,1,43,382,3.82,341,6.82
4079,0,-3.00,0,151,0,43,0,0.00,0,0.00
4080,415,17.71,2,151,1,43,194,1.94,162,3.24
4081,317,10.96,2,151,0,43,126,1.26,142,2.84
4082,0,-3.00,0,151,0,43,0,0.00,0,0.00
4083,92,2.95,1,151,1,43,45,0.45,37,0.74
4084,81,1.67,1,151,0,43,36,0.36,22,0.44
4085,500,16.09,4,151,1,43,211,2.11,188,3.76
4086,841,17.14,2,151,1,43,363,3.63,341,6.82
4087,18,-1.48,0,151,0,43,6,0.06,5,0.10
4088,333,20.01,4,151,1,43,157,1.57,129,2.58
4089,163,11.00,3,151,1,43,70,0.70,76,1.52
4090,408,25.54,2,151,2,43,183,1.83,154,3.08
4091,119,9.21,2,151,1,43,52,0.52,40,0.80
4092,99,3.82,2,151,0,43,48,0.48,36,0.72
4093,224,25.51,7,151,2,43,101,1.01,81,1.62
4094,0,-3.00,0,151,0,43,0,0.00,0,0.00
4095,283,10.02,2,151,1,43,118,1.18,107,2.14
4096,241,14.36,2,151,1,43,90,0.90,91,1.82
4097,51,0.14,1,151,0,43,23,0.23,18,0.36
4098,42,0.45,1,151,0,43,30,0.30,10,0.20
4099,122,6.75,1,151,1,43,65,0.65,45,0.90
4100,620,31.39,3,151,2,43,276,2.76,253,5.06
4101,80,1.64,0,151,0,43,27,0.27,32,0.64
4102,174,5.87,1,151,0,43,66,0.66,70,1.40
4103,371,21.05,2,151,1,43,130,1.30,142,2.84
4104,320,19.12,8,151,0,43,146,1.46,115,2.30
4105,56,5.84,2,151,1,43,25,0.25,25,0.50
4106,176,7.48,2,151,0,43,89,0.89,67,1.34
4107,153,16.43,2,151,2,43,69,0.69,63,1.26
4108,94,0.97,0,151,0,43,45,0.45,36,0.72
4109,226,23.19,5,151,2,43,106,1.06,89,1.78
4110,378,11.60,5,151,0,43,193,1.93,195,3.90
4111,709,13.51,1,151,0,43,316,3.16,281,5.62
4112,0,-3.00,0,151,0,43,0,0.00,0,0.00
4113,243,17.85,3,151,2,43,93,0.93,93,1.86
4114,158,9.04,2,151,1,43,73,0.73,70,1.40
4115,149,8.37,2,151,1,43,68,0.68,68,1.36
4116,260,8.41,3,151,0,43,132,1.32,111,2.22
4117,323,12.89,1,151,1,43,142,1.42,133,2.66
4118,0,-3.00,0,151,0,43,0,0.00,0,0.00
4119,343,8.49,2,151,1,43,160,1.60,96,1.92
4120,161,7.28,2,151,0,43,58,0.58,61,1.22
4121,121,4.63,1,151,0,43,46,0.46,38,0.76
4122,290,17.37,4,151,1,43,132,1.32,103,2.06
4123,370,8.09,2,151,0,43,181,1.81,119,2.38
4124,524,9.99,1,151,1,43,211,2.11,199,3.98
4125,216,17.11,3,151,2,43,102,1.02,100,2.00
4126,1350,22.33,3,151,1,43,585,5.85,508,10.16
4127,50,-0.19,1,151,0,43,21,0.21,20,0.40
4128,284,7.76,1,151,1,43,103,1.03,99,1.98
4129,111,5.03,2,151,0,43,48,0.48,36,0.72
4130,287,14.62,4,151,1,43,127,1.27,139,2.78
4131,94,9.97,3,151,1,43,38,0.38,31,0.62
4132,561,30.96,4,151,2,43,263,2.63,201,4.02
4133,210,12.11,4,151,0,43,98,0.98,87,1.74
4134,156,9.86,2,151,1,43,83,0.83,57,1.14
4135,290,18.96,2,151,2,43,129,1.29,98,1.96
4136,509,26.95,4,151,2,43,220,2.20,207,4.14
4137,63,-0.02,0,151,0,43,33,0.33,33,0.66
4138,113,11.62,2,151,1,43,46,0.46,48,0.96
4139,681,7.68,1,151,1,43,295,2.95,258,5.16
4140,145,9.53,1,151,1,43,57,0.57,58,1.16
4141,109,4.88,3,151,0,43,43,0.43,43,0.86
4142,94,2.39,1,151,0,43,42,0.42,44,0.88
4143,0,-3.00,0,151,0,43,0,0.00,0,0.00
4144,131,6.91,2,151,1,43,57,0.57,44,0.88
4145,81,1.96,2,151,0,43,37,0.37,33,0.66
4146,133,11.17,2,151,1,43,63,0.63,54,1.08
4147,339,17.95,3,151,1,43,138,1.38,134,2.68
4148,172,5.23,2,151,0,43,76,0.76,61,1.22
4149,0,-3.00,0,151,0,43,0,0.00,0,0.00
4150,156,3.50,1,151,0,43,68,0.68,66,1.32
4151,147,2.13,1,151,0,43,80,0.80,79,1.58
4152,152,7.13,1,151,1,43,83,0.83,45,0.90
4153,241,4.66,1,151,0,43,111,1.11,91,1.82
4154,73,4.56,1,151,1,43,37,0.37,39,0.78
4155,212,7.23,2,151,0,43,99,0.99,82,1.64
4156,101,1.70,2,151,0,43,44,0.44,46,0.92
4157,730,18.81,2,151,1,43,287,2.87,247,4.94
4158,549,28.54,3,151,2,43,231,2.31,196,3.92
4159,417,12.01,2,151,0,43,191,1.91,164,3.28
4160,160,11.12,1,151,1,43,68,0.68,59,1.18
4161,203,12.22,1,151,1,43,88,0.88,74,1.48
4162,105,0.69,0,151,0,43,58,0.58,42,0.84
4163,896,31.92,8,151,1,43,366,3.66,324,6.48
4164,355,17.24,2,151,1,43,155,1.55,141,2.82
4165,57,0.59,2,151,0,43,33,0.33,30,0.60
4166,769,28.58,3,151,1,43,325,3.25,290,5.80
4167,0,-3.00,0,151,0,43,0,0.00,0,0.00
4168,9,1.11,1,151,1,43,4,0.04,1,0.02
4169,233,13.18,1,151,1,43,117,1.17,80,1.60
4170,49,1.27,1,151,0,43,31,0.31,20,0.40
4171,505,32.35,2,151,2,43,216,2.16,189,3.78
4172,81,1.21,1,151,0,43,45,0.45,40,0.80
4173,191,11.48,2,151,1,43,76,0.76,69,1.38
4174,504,14.73,3,151,0,43,209,2.09,188,3.76
4175,112,0.62,0,151,0,43,54,0.54,48,0.96
4176,556,16.02,5,151,1,43,268,2.68,265,5.30
4177,67,1.98,1,151,0,43,33,0.33,23,0.46
4178,526,18.78,2,151,2,43,215,2.15,186,3.72
4179,257,19.80,3,151,2,43,108,1.08,79,1.58
4180,529,23.00,1,151,2,43,255,2.55,198,3.96
4181,215,3.94,2,151,0,43,81,0.81,78,1.56
4182,707,35.66,6,151,2,43,282,2.82,267,5.34
4183,105,2.58,0,151,0,43,34,0.34,30,0.60
4184,159,9.03,2,151,1,43,59,0.59,71,1.42
4185,80,0.55,0,151,0,43,41,0.41,39,0.78
4186,353,8.61,0,151,0,43,181,1.81,131,2.62
4187,1420,10.24,2,151,1,43,611,6.11,500,10.00
4188,858,26.74,3,151,1,43,375,3.75,300,6.00
4189,75,1.15,1,151,0,43,38,0.38,26,0.52
4190,594,9.93,2,151,1,43,267,2.67,230,4.60
4191,114,3.16,2,151,0,43,49,0.49,56,1.12
4192,0,-3.00,0,151,0,43,0,0.00,0,0.00
4193,96,2.22,3,151,0,43,47,0.47,27,0.54
4194,83,1.18,1,151,0,43,26,0.26,31,0.62
4195,304,11.39,1,151,1,43,131,1.31,119,2.38
4196,147,9.86,0,151,1,43,64,0.64,63,1.26
4197,352,15.60,2,151,1,43,168,1.68,144,2.88
4198,99,5.39,1,151,1,43,44,0.44,45,0.90
4199,100,2.95,2,151,0,43,42,0.42,38,0.76
4200,73,7.98,2,151,1,43,25,0.25,34,0.68
4201,264,19.96,4,151,1,43,110,1.10,98,1.96
4202,127,10.30,2,151,1,43,43,0.43,47,0.94
4203,155,6.05,2,151,0,43,74,0.74,63,1.26
4204,136,3.75,1,151,0,43,60,0.60,52,1.04
4205,0,-3.00,0,151,0,43,0,0.00,0,0.00
4206,65,-4.78,0,151,0,43,40,0.40,26,0.52
4207,161,11.57,4,151,1,43,80,0.80,49,0.98
4208,373,18.85,3,151,1,43,147,1.47,126,2.52
4209,65,-0.16,0,151,0,43,35,0.35,29,0.58
4210,24,3.45,0,151,1,43,8,0.08,9,0.18
4211,473,43.75,10,151,3,43,233,2.33,199,3.98
4212,1743,6.04,1,151,1,43,752,7.52,686,13.72
4213,143,-0.85,1,151,0,43,64,0.64,72,1.44
4214,138,4.03,1,151,0,43,65,0.65,55,1.10
4215,185,11.47,3,151,1,43,89,0.89,64,1.28
4216,103,2.88,2,151,0,43,46,0.46,52,1.04
4217,13,-2.42,0,151,0,43,7,0.07,7,0.14
4218,70,5.57,1,151,1,43,26,0.26,29,0.58
4219,575,16.32,4,151,1,43,289,2.89,225,4.50
4220,150,1.16,1,151,0,43,47,0.47,67,1.34
4221,282,15.25,1,151,1,43,126,1.26,125,2.50
4222,50,-1.15,0,151,0,43,21,0.21,28,0.56
4223,279,12.13,2,151,1,43,138,1.38,99,1.98
4224,526,36.74,10,151,2,43,241,2.41,214,4.28
4225,198,17.40,3,151,2,43,90,0.90,97,1.94
4226,56,0.36,1,151,0,43,23,0.23,19,0.38
4227,70,1.48,1,151,0,43,29,0.29,28,0.56
4228,144,8.77,1,151,1,43,76,0.76,64,1.28
4229,461,5.96,3,151,0,43,225,2.25,174,3.48
4230,267,12.09,1,151,1,43,114,1.14,92,1.84
4231,41,-0.78,1,151,0,43,25,0.25,18,0.36
4232,364,21.34,2,151,2,43,157,1.57,135,2.70
4233,166,5.17,0,151,0,43,81,0.81,58,1.16
4234,85,-0.46,0,151,0,43,35,0.35,47,0.94
4235,311,9.47,2,151,0,43,141,1.41,154,3.08
4236,179,11.67,1,151,1,43,78,0.78,73,1.46
4237,214,9.95,1,151,1,43,87,0.87,72,1.44
4238,39,0.24,1,151,0,43,17,0.17,15,0.30
4239,386,11.83,2,151,1,43,179,1.79,153,3.06
4240,85,1.35,1,151,0,43,37,0.37,43,0.86
4241,0,-3.00,0,151,0,43,0,0.00,0,0.00
4242,228,1.68,0,151,0,43,94,0.94,83,1.66
4243,379,13.65,3,151,1,43,175,1.75,199,3.98
4244,629,18.87,3,151,1,43,294,2.94,208,4.16
4245,164,0.48,0,151,0,43,71,0.71,83,1.66
4246,94,5.27,1,151,1,43,41,0.41,45,0.90
4247,236,15.21,2,151,1,43,101,1.01,110,2.20
4248,491,16.71,6,151,1,43,206,2.06,268,5.36
4249,189,0.75,1,151,0,43,113,1.13,79,1.58
4250,211,13.07,2,151,1,43,88,0.88,72,1.44
4251,41,-1.96,1,151,0,43,21,0.21,27,0.54
4252,277,14.37,1,151,1,43,127,1.27,88,1.76
4253,123,5.25,2,151,0,43,54,0.54,40,0.80
4254,328,35.27,8,151,3,43,143,1.43,131,2.62
4255,72,3.74,0,151,1,43,30,0.30,28,0.56
4256,59,3.26,0,151,0,43,22,0.22,23,0.46
4257,152,11.23,3,151,1,43,61,0.61,72,1.44
4258,212,2.57,3,151,0,43,91,0.91,90,1.80
4259,64,-0.61,1,151,0,43,32,0.32,21,0.42
4260,328,11.75,4,151,1,43,141,1.41,135,2.70
4261,175,8.37,1,151,1,43,79,0.79,73,1.46
4262,274,-0.53,2,151,0,43,128,1.28,141,2.82
4263,147,13.17,1,151,1,43,63,0.63,62,1.24
4264,414,22.60,2,151,1,43,187,1.87,170,3.40
4265,132,9.31,1,151,1,43,62,0.62,77,1.54
4266,42,-2.17,0,151,0,43,26,0.26,21,0.42
4267,130,-0.49,0,151,0,43,75,0.75,64,1.28
4268,224,3.71,1,151,0,43,107,1.07,80,1.60
4269,76,7.35,1,151,1,43,29,0.29,40,0.80
