Episode,Steps,Reward,CoinsCollected,TotalCoins,CheckpointsCollected,TotalCheckpoints,JumpCount,JumpPenalty,DashCount,DashPenalty
1442,241,13.56,1,151,1,43,129,0.13,124,0.25
1443,0,-3.00,0,151,0,43,0,0.00,0,0.00
1444,178,18.56,3,151,2,43,101,0.10,92,0.18
1445,0,-3.00,0,151,0,43,0,0.00,0,0.00
1446,570,32.30,2,151,1,43,316,0.32,302,0.60
1447,0,-3.00,0,151,0,43,0,0.00,0,0.00
1448,1011,49.55,3,151,2,43,542,0.54,555,1.11
1449,0,-3.00,0,151,0,43,0,0.00,0,0.00
1450,122,4.17,0,151,0,43,66,0.07,59,0.12
1451,0,-3.00,0,151,0,43,0,0.00,0,0.00
1452,352,27.01,2,151,1,43,181,0.18,182,0.36
1453,0,-3.00,0,151,0,43,0,0.00,0,0.00
1454,269,11.42,1,151,0,43,147,0.15,132,0.26
1455,0,-3.00,0,151,0,43,0,0.00,0,0.00
1456,2412,48.57,1,151,2,43,1337,1.34,1098,2.20
1457,0,-3.00,0,151,0,43,0,0.00,0,0.00
1458,256,10.28,3,151,0,43,173,0.17,149,0.30
1459,0,-3.00,0,151,0,43,0,0.00,0,0.00
1460,164,9.22,1,151,0,43,83,0.08,72,0.14
1461,0,-3.00,0,151,0,43,0,0.00,0,0.00
1462,165,8.89,2,151,0,43,91,0.09,88,0.18
1463,0,-3.00,0,151,0,43,0,0.00,0,0.00
1464,418,25.91,6,151,0,43,270,0.27,184,0.37
1465,0,-3.00,0,151,0,43,0,0.00,0,0.00
1466,200,3.49,0,151,0,43,113,0.11,115,0.23
1467,0,-3.00,0,151,0,43,0,0.00,0,0.00
1468,7,-2.59,0,151,0,43,6,0.01,4,0.01
1469,0,-3.00,0,151,0,43,0,0.00,0,0.00
1470,65,4.95,0,151,1,43,35,0.04,28,0.06
1471,0,-3.00,0,151,0,43,0,0.00,0,0.00
1472,306,22.93,2,151,1,43,170,0.17,139,0.28
1473,0,-3.00,0,151,0,43,0,0.00,0,0.00
1474,22,3.79,0,151,1,43,10,0.01,8,0.02
1475,0,-3.00,0,151,0,43,0,0.00,0,0.00
1476,292,11.05,4,151,0,43,179,0.18,156,0.31
1477,0,-3.00,0,151,0,43,0,0.00,0,0.00
1478,331,14.12,2,151,1,43,177,0.18,137,0.27
1479,898,25.98,3,151,0,43,494,0.49,507,1.01
1480,0,-3.00,0,151,0,43,0,0.00,0,0.00
1481,1009,61.69,6,151,3,43,578,0.58,470,0.94
1482,0,-3.00,0,151,0,43,0,0.00,0,0.00
1483,55,1.00,1,151,0,43,30,0.03,27,0.05
1484,0,-3.00,0,151,0,43,0,0.00,0,0.00
1485,203,6.73,1,151,0,43,103,0.10,91,0.18
1486,0,-3.00,0,151,0,43,0,0.00,0,0.00
1487,287,14.84,1,151,0,43,151,0.15,124,0.25
1488,0,-3.00,0,151,0,43,0,0.00,0,0.00
1489,2833,93.24,9,151,4,43,1650,1.65,1302,2.60
1490,0,-3.00,0,151,0,43,0,0.00,0,0.00
1491,20,-1.48,0,151,0,43,6,0.01,10,0.02
1492,0,-3.00,0,151,0,43,0,0.00,0,0.00
1493,112,2.56,1,151,0,43,75,0.08,54,0.11
1494,0,-3.00,0,151,0,43,0,0.00,0,0.00
1495,350,22.35,2,151,1,43,170,0.17,176,0.35
1496,0,-3.00,0,151,0,43,0,0.00,0,0.00
1497,176,22.93,2,142,2,43,103,0.10,95,0.19
1498,0,-3.00,0,151,0,43,0,0.00,0,0.00
1499,533,27.91,2,151,1,43,302,0.30,290,0.58
1500,0,-3.00,0,151,0,43,0,0.00,0,0.00
1501,50,-0.08,0,151,0,43,40,0.04,16,0.03
1502,0,-3.00,0,151,0,43,0,0.00,0,0.00
1503,106,6.28,2,151,0,43,57,0.06,54,0.11
1504,0,-3.00,0,151,0,43,0,0.00,0,0.00
1505,451,26.38,3,151,2,43,266,0.27,207,0.41
1506,0,-3.00,0,151,0,43,0,0.00,0,0.00
1507,80,1.79,1,151,0,43,54,0.05,25,0.05
1508,0,-3.00,0,151,0,43,0,0.00,0,0.00
1509,0,-3.00,0,151,0,43,0,0.00,0,0.00
1510,0,-6.00,0,151,0,43,0,0.00,0,0.00
1511,227,7.59,2,151,1,43,121,0.12,115,0.23
1512,906,43.48,3,151,2,43,443,0.44,515,1.03
1513,0,-3.00,0,151,0,43,0,0.00,0,0.00
1514,52,-1.28,0,151,0,43,25,0.03,18,0.04
1515,0,-3.00,0,151,0,43,0,0.00,0,0.00
1516,311,10.65,1,151,0,43,163,0.16,166,0.33
1517,0,-3.00,0,151,0,43,0,0.00,0,0.00
1518,247,14.23,2,151,1,43,136,0.14,123,0.25
1519,0,-3.00,0,151,0,43,0,0.00,0,0.00
1520,2718,76.10,7,151,2,43,1543,1.54,1301,2.60
1521,0,-3.00,0,151,0,43,0,0.00,0,0.00
1522,1683,70.80,3,151,2,43,879,0.88,841,1.68
1523,220,13.49,0,151,1,43,104,0.10,110,0.22
1524,0,-3.00,0,151,0,43,0,0.00,0,0.00
1525,132,11.46,2,151,1,43,62,0.06,53,0.11
1526,0,-3.00,0,151,0,43,0,0.00,0,0.00
1527,196,12.38,3,151,0,43,110,0.11,84,0.17
1528,0,-3.00,0,151,0,43,0,0.00,0,0.00
1529,1704,73.57,9,151,2,43,1000,1.00,807,1.61
1530,0,-3.00,0,151,0,43,0,0.00,0,0.00
1531,354,17.29,2,151,1,43,182,0.18,184,0.37
1532,0,-3.00,0,151,0,43,0,0.00,0,0.00
1533,345,23.58,2,151,1,43,193,0.19,150,0.30
1534,0,-3.00,0,151,0,43,0,0.00,0,0.00
1535,1735,57.06,4,151,2,43,1029,1.03,902,1.80
1536,75,2.99,1,151,0,43,40,0.04,36,0.07
1537,0,-3.00,0,151,0,43,0,0.00,0,0.00
1538,414,17.10,2,151,1,43,252,0.25,226,0.45
1539,0,-3.00,0,151,0,43,0,0.00,0,0.00
1540,2320,89.19,6,151,3,43,1196,1.20,1257,2.51
1541,0,-3.00,0,151,0,43,0,0.00,0,0.00
1542,31,-1.61,0,151,0,43,17,0.02,16,0.03
1543,0,-3.00,0,151,0,43,0,0.00,0,0.00
1544,271,21.47,4,151,1,43,166,0.17,147,0.29
1545,0,-3.00,0,151,0,43,0,0.00,0,0.00
1546,1020,73.79,7,151,4,43,606,0.61,504,1.01
1547,0,-3.00,0,151,0,43,0,0.00,0,0.00
1548,430,28.20,3,151,1,43,217,0.22,216,0.43
1549,0,-3.00,0,151,0,43,0,0.00,0,0.00
1550,738,10.25,1,151,0,43,461,0.46,418,0.84
1551,0,-3.00,0,151,0,43,0,0.00,0,0.00
1552,243,11.13,1,151,0,43,114,0.11,133,0.27
1553,0,-3.00,0,151,0,43,0,0.00,0,0.00
1554,1116,50.49,3,151,1,43,613,0.61,587,1.17
1555,682,28.60,2,151,1,43,378,0.38,332,0.66
1556,0,-3.00,0,151,0,43,0,0.00,0,0.00
1557,0,-3.00,0,151,0,43,0,0.00,0,0.00
1558,0,-6.00,0,151,0,43,0,0.00,0,0.00
1559,1370,68.36,7,151,2,43,786,0.79,598,1.20
1560,0,-3.00,0,151,0,43,0,0.00,0,0.00
1561,759,38.13,4,151,1,43,373,0.37,331,0.66
1562,0,-3.00,0,151,0,43,0,0.00,0,0.00
1563,92,10.48,2,151,1,43,44,0.04,42,0.08
1564,0,-3.00,0,151,0,43,0,0.00,0,0.00
1565,484,27.54,2,151,1,43,250,0.25,223,0.45
1566,0,-3.00,0,151,0,43,0,0.00,0,0.00
1567,256,11.93,1,151,0,43,144,0.14,103,0.21
1568,0,-3.00,0,151,0,43,0,0.00,0,0.00
1569,329,21.51,2,151,1,43,185,0.19,137,0.27
1570,0,-3.00,0,151,0,43,0,0.00,0,0.00
1571,254,13.03,1,151,1,43,132,0.13,155,0.31
1572,0,-3.00,0,151,0,43,0,0.00,0,0.00
1573,148,7.33,2,151,0,43,86,0.09,57,0.11
1574,0,-3.00,0,151,0,43,0,0.00,0,0.00
1575,901,43.70,5,151,1,43,478,0.48,448,0.90
1576,0,-3.00,0,151,0,43,0,0.00,0,0.00
1577,0,-3.00,0,151,0,43,0,0.00,0,0.00
1578,0,-6.00,0,151,0,43,0,0.00,0,0.00
1579,703,33.77,3,151,1,43,421,0.42,293,0.59
1580,0,-3.00,0,151,0,43,0,0.00,0,0.00
1581,0,-3.00,0,151,0,43,0,0.00,0,0.00
1582,0,-6.00,0,151,0,43,0,0.00,0,0.00
1583,189,6.64,2,151,0,43,91,0.09,91,0.18
1584,0,-3.00,0,151,0,43,0,0.00,0,0.00
1585,1435,73.84,8,151,2,43,729,0.73,721,1.44
1586,0,-3.00,0,151,0,43,0,0.00,0,0.00
1587,420,19.44,1,151,0,43,202,0.20,200,0.40
1588,0,-3.00,0,151,0,43,0,0.00,0,0.00
1589,415,33.21,5,151,1,43,222,0.22,179,0.36
1590,0,-3.00,0,151,0,43,0,0.00,0,0.00
1591,1322,49.75,5,151,1,43,710,0.71,678,1.36
1592,0,-3.00,0,151,0,43,0,0.00,0,0.00
1593,175,6.82,1,151,0,43,79,0.08,93,0.19
1594,0,-3.00,0,151,0,43,0,0.00,0,0.00
1595,65,6.74,1,151,1,43,32,0.03,34,0.07
1596,0,-3.00,0,151,0,43,0,0.00,0,0.00
1597,261,24.59,1,151,1,43,148,0.15,109,0.22
1598,236,11.12,2,151,0,43,134,0.13,89,0.18
1599,0,-3.00,0,151,0,43,0,0.00,0,0.00
1600,342,19.35,1,151,1,43,191,0.19,167,0.33
1601,0,-3.00,0,151,0,43,0,0.00,0,0.00
1602,115,3.75,1,151,0,43,75,0.08,49,0.10
1603,0,-3.00,0,151,0,43,0,0.00,0,0.00
1604,930,61.27,6,151,3,43,507,0.51,428,0.86
1605,0,-3.00,0,151,0,43,0,0.00,0,0.00
1606,0,-3.00,0,151,0,43,0,0.00,0,0.00
1607,0,-6.00,0,151,0,43,0,0.00,0,0.00
1608,3885,73.26,2,151,2,43,1966,1.97,1705,3.41
1609,0,-3.00,0,151,0,43,0,0.00,0,0.00
1610,397,23.02,3,151,1,43,220,0.22,192,0.38
1611,0,-3.00,0,151,0,43,0,0.00,0,0.00
1612,733,52.33,6,151,3,43,397,0.40,325,0.65
1613,0,-3.00,0,151,0,43,0,0.00,0,0.00
1614,210,6.89,2,151,0,43,134,0.13,89,0.18
1615,0,-3.00,0,151,0,43,0,0.00,0,0.00
1616,303,17.22,0,144,0,43,169,0.17,135,0.27
1617,0,-3.00,0,151,0,43,0,0.00,0,0.00
1618,187,8.56,1,151,0,43,112,0.11,89,0.18
1619,0,-3.00,0,151,0,43,0,0.00,0,0.00
1620,2257,92.04,12,151,3,43,1295,1.30,1000,2.00
1621,0,-3.00,0,151,0,43,0,0.00,0,0.00
1622,732,28.69,4,151,1,43,376,0.38,352,0.70
1623,0,-3.00,0,151,0,43,0,0.00,0,0.00
1624,714,39.96,4,151,1,43,363,0.36,363,0.73
1625,0,-3.00,0,151,0,43,0,0.00,0,0.00
1626,150,9.72,2,151,0,43,84,0.08,64,0.13
1627,0,-3.00,0,151,0,43,0,0.00,0,0.00
1628,67,0.84,0,151,0,43,30,0.03,42,0.08
1629,0,-3.00,0,151,0,43,0,0.00,0,0.00
1630,170,11.66,2,151,1,43,99,0.10,86,0.17
1631,0,-3.00,0,151,0,43,0,0.00,0,0.00
1632,405,17.57,0,151,1,43,219,0.22,199,0.40
1633,0,-3.00,0,151,0,43,0,0.00,0,0.00
1634,279,15.35,0,151,0,43,139,0.14,118,0.24
1635,0,-3.00,0,151,0,43,0,0.00,0,0.00
1636,302,11.31,2,151,1,43,155,0.16,155,0.31
1637,0,-3.00,0,151,0,43,0,0.00,0,0.00
1638,936,38.45,5,151,1,43,445,0.45,415,0.83
1639,0,-3.00,0,151,0,43,0,0.00,0,0.00
1640,1150,85.29,9,151,5,43,656,0.66,558,1.12
1641,0,-3.00,0,151,0,43,0,0.00,0,0.00
1642,303,19.36,2,151,0,43,157,0.16,132,0.26
1643,0,-3.00,0,151,0,43,0,0.00,0,0.00
1644,235,12.76,1,151,0,43,108,0.11,117,0.23
1645,0,-3.00,0,151,0,43,0,0.00,0,0.00
1646,494,40.96,4,151,2,43,261,0.26,240,0.48
1647,0,-3.00,0,151,0,43,0,0.00,0,0.00
1648,844,36.01,0,151,1,43,394,0.39,497,0.99
1649,415,20.24,3,151,0,43,202,0.20,182,0.36
1650,0,-3.00,0,151,0,43,0,0.00,0,0.00
1651,47,0.85,1,151,0,43,30,0.03,32,0.06
1652,0,-3.00,0,151,0,43,0,0.00,0,0.00
1653,1124,32.38,5,151,0,43,655,0.66,415,0.83
1654,0,-3.00,0,151,0,43,0,0.00,0,0.00
1655,276,25.39,5,151,2,43,154,0.15,123,0.25
1656,0,-3.00,0,151,0,43,0,0.00,0,0.00
1657,176,10.34,1,151,1,43,94,0.09,65,0.13
1658,0,-3.00,0,151,0,43,0,0.00,0,0.00
1659,274,14.89,2,151,0,43,132,0.13,126,0.25
1660,0,-3.00,0,151,0,43,0,0.00,0,0.00
1661,504,31.35,2,151,1,43,268,0.27,232,0.46
1662,0,-3.00,0,151,0,43,0,0.00,0,0.00
1663,577,20.31,1,151,0,43,293,0.29,250,0.50
1664,0,-3.00,0,151,0,43,0,0.00,0,0.00
1665,140,10.56,1,151,1,43,67,0.07,56,0.11
1666,0,-3.00,0,151,0,43,0,0.00,0,0.00
1667,118,6.48,1,151,0,43,47,0.05,59,0.12
1668,0,-3.00,0,151,0,43,0,0.00,0,0.00
1669,503,26.37,1,151,1,43,233,0.23,226,0.45
1670,0,-3.00,0,151,0,43,0,0.00,0,0.00
1671,2373,78.50,6,151,1,43,1315,1.32,1127,2.25
1672,0,-3.00,0,151,0,43,0,0.00,0,0.00
1673,312,20.09,3,151,1,43,169,0.17,136,0.27
1674,0,-3.00,0,151,0,43,0,0.00,0,0.00
1675,100,7.60,1,149,0,43,55,0.06,41,0.08
1676,0,-3.00,0,151,0,43,0,0.00,0,0.00
1677,0,-3.00,0,151,0,43,0,0.00,0,0.00
1678,0,-6.00,0,151,0,43,0,0.00,0,0.00
1679,84,-1.27,1,151,0,43,41,0.04,38,0.08
1680,0,-3.00,0,151,0,43,0,0.00,0,0.00
1681,526,28.93,4,151,0,43,267,0.27,258,0.52
1682,0,-3.00,0,151,0,43,0,0.00,0,0.00
1683,367,22.38,5,151,0,43,192,0.19,153,0.31
1684,0,-3.00,0,151,0,43,0,0.00,0,0.00
1685,257,10.43,1,151,0,43,130,0.13,96,0.19
1686,0,-3.00,0,151,0,43,0,0.00,0,0.00
1687,321,14.44,2,151,1,43,179,0.18,171,0.34
1688,0,-3.00,0,151,0,43,0,0.00,0,0.00
1689,337,19.43,2,151,0,43,174,0.17,134,0.27
1690,0,-3.00,0,151,0,43,0,0.00,0,0.00
1691,2485,88.88,8,151,3,43,1317,1.32,1204,2.41
1692,0,-3.00,0,151,0,43,0,0.00,0,0.00
1693,442,26.00,1,151,1,43,219,0.22,205,0.41
1694,0,-3.00,0,151,0,43,0,0.00,0,0.00
1695,266,14.76,1,151,1,43,152,0.15,124,0.25
1696,0,-3.00,0,151,0,43,0,0.00,0,0.00
1697,25,3.50,0,151,1,43,14,0.01,7,0.01
1698,0,-3.00,0,151,0,43,0,0.00,0,0.00
1699,361,21.76,4,141,0,43,229,0.23,159,0.32
1700,0,-3.00,0,151,0,43,0,0.00,0,0.00
1701,462,28.59,3,151,1,43,267,0.27,244,0.49
1702,0,-3.00,0,151,0,43,0,0.00,0,0.00
1703,243,20.31,4,151,1,43,135,0.14,108,0.22
1704,0,-3.00,0,151,0,43,0,0.00,0,0.00
1705,381,19.88,1,151,1,43,202,0.20,190,0.38
1706,0,-3.00,0,151,0,43,0,0.00,0,0.00
1707,83,0.63,0,151,0,43,47,0.05,27,0.05
1708,0,-3.00,0,151,0,43,0,0.00,0,0.00
1709,292,34.08,3,151,3,43,172,0.17,151,0.30
1710,0,-3.00,0,151,0,43,0,0.00,0,0.00
1711,516,31.04,1,151,2,43,274,0.27,273,0.55
1712,0,-3.00,0,151,0,43,0,0.00,0,0.00
1713,0,-3.00,0,151,0,43,0,0.00,0,0.00
1714,0,-6.00,0,151,0,43,0,0.00,0,0.00
1715,53,-2.85,0,151,0,43,25,0.03,31,0.06
1716,0,-3.00,0,151,0,43,0,0.00,0,0.00
1717,209,7.69,1,151,0,43,121,0.12,94,0.19
1718,0,-3.00,0,151,0,43,0,0.00,0,0.00
1719,716,32.36,2,151,1,43,402,0.40,289,0.58
1720,0,-3.00,0,151,0,43,0,0.00,0,0.00
1721,80,3.56,2,151,0,43,34,0.03,26,0.05
1722,0,-3.00,0,151,0,43,0,0.00,0,0.00
1723,250,11.71,1,151,0,43,102,0.10,107,0.21
1724,0,-3.00,0,151,0,43,0,0.00,0,0.00
1725,2547,86.12,10,151,2,43,1399,1.40,1269,2.54
1726,0,-3.00,0,151,0,43,0,0.00,0,0.00
1727,376,19.17,1,151,0,43,197,0.20,147,0.29
1728,0,-3.00,0,151,0,43,0,0.00,0,0.00
1729,573,32.11,2,151,1,43,277,0.28,277,0.55
1730,0,-3.00,0,151,0,43,0,0.00,0,0.00
1731,251,17.24,3,151,0,43,128,0.13,127,0.25
1732,0,-3.00,0,151,0,43,0,0.00,0,0.00
1733,0,-3.00,0,151,0,43,0,0.00,0,0.00
1734,0,-6.00,0,151,0,43,0,0.00,0,0.00
1735,354,20.92,1,151,1,43,212,0.21,164,0.33
1736,0,-3.00,0,151,0,43,0,0.00,0,0.00
1737,772,23.48,3,151,1,43,416,0.42,359,0.72
1738,0,-3.00,0,151,0,43,0,0.00,0,0.00
1739,53,1.82,1,151,0,43,31,0.03,18,0.04
1740,0,-3.00,0,151,0,43,0,0.00,0,0.00
1741,123,3.85,0,151,0,43,67,0.07,71,0.14
1742,0,-3.00,0,151,0,43,0,0.00,0,0.00
1743,281,15.43,1,151,1,43,141,0.14,150,0.30
1744,668,25.58,2,151,0,43,338,0.34,319,0.64
1745,0,-3.00,0,151,0,43,0,0.00,0,0.00
1746,384,21.43,1,151,1,43,197,0.20,193,0.39
1747,0,-3.00,0,151,0,43,0,0.00,0,0.00
1748,103,2.59,2,151,0,43,61,0.06,51,0.10
1749,0,-3.00,0,151,0,43,0,0.00,0,0.00
1750,0,-3.00,0,151,0,43,0,0.00,0,0.00
1751,0,-6.00,0,151,0,43,0,0.00,0,0.00
1752,164,3.67,1,151,1,43,92,0.09,62,0.12
1753,196,1.74,1,151,0,43,88,0.09,114,0.23
1754,284,11.44,1,151,0,43,144,0.14,148,0.30
1755,0,-3.00,0,151,0,43,0,0.00,0,0.00
1756,899,34.10,5,151,0,43,459,0.46,391,0.78
1757,262,13.14,3,151,0,43,125,0.13,122,0.24
1758,0,-3.00,0,151,0,43,0,0.00,0,0.00
1759,54,1.17,1,151,0,43,25,0.03,23,0.05
1760,0,-3.00,0,151,0,43,0,0.00,0,0.00
1761,119,7.79,1,151,1,43,71,0.07,52,0.10
1762,0,-3.00,0,151,0,43,0,0.00,0,0.00
1763,414,17.11,2,151,0,43,196,0.20,195,0.39
1764,0,-3.00,0,151,0,43,0,0.00,0,0.00
1765,174,10.15,2,151,0,43,91,0.09,77,0.15
1766,0,-3.00,0,151,0,43,0,0.00,0,0.00
1767,392,18.42,2,151,0,43,215,0.22,190,0.38
1768,0,-3.00,0,151,0,43,0,0.00,0,0.00
1769,61,3.37,2,151,0,43,37,0.04,28,0.06
1770,0,-3.00,0,151,0,43,0,0.00,0,0.00
1771,66,2.34,1,151,0,43,44,0.04,27,0.05
1772,0,-3.00,0,151,0,43,0,0.00,0,0.00
1773,36,-0.99,0,151,0,43,27,0.03,16,0.03
1774,0,-3.00,0,151,0,43,0,0.00,0,0.00
1775,516,11.31,3,151,0,43,242,0.24,249,0.50
1776,110,6.52,1,151,0,43,60,0.06,58,0.12
1777,0,-3.00,0,151,0,43,0,0.00,0,0.00
1778,315,24.44,1,151,1,43,166,0.17,132,0.26
1779,0,-3.00,0,151,0,43,0,0.00,0,0.00
1780,249,4.77,1,151,0,43,132,0.13,83,0.17
1781,0,-3.00,0,151,0,43,0,0.00,0,0.00
1782,123,6.98,1,151,0,43,78,0.08,41,0.08
1783,0,-3.00,0,151,0,43,0,0.00,0,0.00
1784,51,-1.17,0,151,0,43,32,0.03,17,0.03
1785,0,-3.00,0,151,0,43,0,0.00,0,0.00
1786,698,23.44,3,151,1,43,362,0.36,342,0.68
1787,0,-3.00,0,151,0,43,0,0.00,0,0.00
1788,926,50.09,4,151,2,43,443,0.44,419,0.84
1789,0,-3.00,0,151,0,43,0,0.00,0,0.00
1790,283,11.06,1,151,0,43,150,0.15,138,0.28
1791,0,-3.00,0,151,0,43,0,0.00,0,0.00
1792,974,36.20,1,151,1,43,497,0.50,418,0.84
1793,0,-3.00,0,151,0,43,0,0.00,0,0.00
1794,253,11.15,1,151,0,43,124,0.12,89,0.18
1795,0,-3.00,0,151,0,43,0,0.00,0,0.00
1796,158,11.34,1,151,1,43,76,0.08,81,0.16
1797,0,-3.00,0,151,0,43,0,0.00,0,0.00
1798,233,17.19,1,151,1,43,129,0.13,100,0.20
1799,0,-3.00,0,151,0,43,0,0.00,0,0.00
1800,446,19.67,3,151,0,43,230,0.23,223,0.45
1801,0,-3.00,0,151,0,43,0,0.00,0,0.00
1802,1113,49.91,5,151,1,43,565,0.57,516,1.03
1803,0,-3.00,0,151,0,43,0,0.00,0,0.00
1804,311,14.45,4,151,0,43,168,0.17,157,0.31
1805,0,-3.00,0,151,0,43,0,0.00,0,0.00
1806,192,14.80,2,151,1,43,120,0.12,91,0.18
1807,0,-3.00,0,151,0,43,0,0.00,0,0.00
1808,2383,66.63,2,151,2,43,1191,1.19,1341,2.68
1809,0,-3.00,0,151,0,43,0,0.00,0,0.00
1810,70,0.78,0,151,0,43,36,0.04,29,0.06
1811,0,-3.00,0,151,0,43,0,0.00,0,0.00
1812,284,16.08,2,151,1,43,137,0.14,145,0.29
1813,13,-0.46,1,151,0,43,11,0.01,6,0.01
1814,0,-3.00,0,151,0,43,0,0.00,0,0.00
1815,116,2.46,1,151,0,43,70,0.07,53,0.11
1816,0,-3.00,0,151,0,43,0,0.00,0,0.00
1817,642,21.18,1,151,1,43,312,0.31,303,0.61
1818,0,-3.00,0,151,0,43,0,0.00,0,0.00
1819,2030,77.04,6,151,3,43,1138,1.14,1033,2.07
1820,0,-3.00,0,151,0,43,0,0.00,0,0.00
1821,113,7.10,1,151,1,43,68,0.07,67,0.13
1822,0,-3.00,0,151,0,43,0,0.00,0,0.00
1823,401,11.23,1,151,0,43,219,0.22,166,0.33
1824,0,-3.00,0,151,0,43,0,0.00,0,0.00
1825,174,7.18,1,151,0,43,89,0.09,76,0.15
1826,0,-3.00,0,151,0,43,0,0.00,0,0.00
1827,183,5.25,0,151,0,43,107,0.11,81,0.16
1828,0,-3.00,0,151,0,43,0,0.00,0,0.00
1829,202,8.71,3,151,0,43,119,0.12,116,0.23
1830,0,-3.00,0,151,0,43,0,0.00,0,0.00
1831,1001,39.62,1,151,1,43,464,0.46,581,1.16
1832,0,-3.00,0,151,0,43,0,0.00,0,0.00
1833,969,45.64,4,151,2,43,537,0.54,492,0.98
1834,0,-3.00,0,151,0,43,0,0.00,0,0.00
1835,1191,31.68,4,151,0,43,616,0.62,569,1.14
1836,0,-3.00,0,151,0,43,0,0.00,0,0.00
1837,536,43.30,5,151,2,43,310,0.31,205,0.41
1838,0,-3.00,0,151,0,43,0,0.00,0,0.00
1839,76,2.13,1,151,0,43,45,0.05,35,0.07
1840,0,-3.00,0,151,0,43,0,0.00,0,0.00
1841,49,-0.99,0,151,0,43,27,0.03,20,0.04
1842,0,-3.00,0,151,0,43,0,0.00,0,0.00
1843,310,28.11,2,151,2,43,173,0.17,142,0.28
1844,0,-3.00,0,151,0,43,0,0.00,0,0.00
1845,8,3.71,1,151,1,43,8,0.01,4,0.01
1846,0,-3.00,0,151,0,43,0,0.00,0,0.00
1847,385,22.98,2,151,1,43,226,0.23,153,0.31
1848,0,-3.00,0,151,0,43,0,0.00,0,0.00
1849,344,18.75,4,151,1,43,178,0.18,141,0.28
1850,1358,51.92,6,151,2,43,653,0.65,660,1.32
1851,230,23.36,5,151,1,43,124,0.12,121,0.24
1852,0,-3.00,0,151,0,43,0,0.00,0,0.00
1853,824,48.13,3,151,1,43,433,0.43,468,0.94
1854,0,-3.00,0,151,0,43,0,0.00,0,0.00
1855,865,20.74,3,151,0,43,494,0.49,411,0.82
1856,0,-3.00,0,151,0,43,0,0.00,0,0.00
1857,326,20.43,2,151,1,43,160,0.16,156,0.31
1858,0,-3.00,0,151,0,43,0,0.00,0,0.00
1859,88,2.29,1,151,0,43,54,0.05,38,0.08
1860,0,-3.00,0,151,0,43,0,0.00,0,0.00
1861,64,2.76,2,151,0,43,36,0.04,19,0.04
1862,0,-3.00,0,151,0,43,0,0.00,0,0.00
1863,72,2.00,1,151,0,43,30,0.03,27,0.05
1864,0,-3.00,0,151,0,43,0,0.00,0,0.00
1865,235,2.37,2,151,0,43,138,0.14,128,0.26
1866,0,-3.00,0,151,0,43,0,0.00,0,0.00
1867,75,1.94,1,151,0,43,48,0.05,31,0.06
1868,0,-3.00,0,151,0,43,0,0.00,0,0.00
1869,69,1.27,0,151,0,43,40,0.04,30,0.06
1870,0,-3.00,0,151,0,43,0,0.00,0,0.00
1871,555,21.69,1,151,1,43,248,0.25,274,0.55
1872,0,-3.00,0,151,0,43,0,0.00,0,0.00
1873,510,22.59,4,151,0,43,284,0.28,221,0.44
1874,0,-3.00,0,151,0,43,0,0.00,0,0.00
1875,246,14.25,2,151,1,43,122,0.12,100,0.20
1876,0,-3.00,0,151,0,43,0,0.00,0,0.00
1877,225,22.94,2,151,2,43,108,0.11,121,0.24
1878,0,-3.00,0,151,0,43,0,0.00,0,0.00
1879,273,15.79,2,151,1,43,144,0.14,136,0.27
1880,0,-3.00,0,151,0,43,0,0.00,0,0.00
1881,39,-0.60,1,151,0,43,22,0.02,11,0.02
1882,0,-3.00,0,151,0,43,0,0.00,0,0.00
1883,895,46.41,6,151,3,43,472,0.47,395,0.79
1884,0,-3.00,0,151,0,43,0,0.00,0,0.00
1885,3289,87.76,3,151,2,43,1481,1.48,1830,3.66
1886,0,-3.00,0,151,0,43,0,0.00,0,0.00
1887,132,5.40,2,151,0,43,73,0.07,71,0.14
1888,0,-3.00,0,151,0,43,0,0.00,0,0.00
1889,419,33.41,4,151,2,43,245,0.25,185,0.37
1890,0,-3.00,0,151,0,43,0,0.00,0,0.00
1891,417,33.81,2,151,1,43,212,0.21,170,0.34
1892,0,-3.00,0,151,0,43,0,0.00,0,0.00
1893,100,4.62,2,151,0,43,49,0.05,45,0.09
1894,0,-3.00,0,151,0,43,0,0.00,0,0.00
1895,212,13.17,2,151,1,43,121,0.12,96,0.19
1896,0,-3.00,0,151,0,43,0,0.00,0,0.00
1897,621,8.32,1,151,0,43,326,0.33,232,0.46
1898,0,-3.00,0,151,0,43,0,0.00,0,0.00
1899,211,13.11,2,151,1,43,118,0.12,111,0.22
1900,0,-3.00,0,151,0,43,0,0.00,0,0.00
1901,357,24.16,1,151,2,43,177,0.18,181,0.36
1902,0,-3.00,0,151,0,43,0,0.00,0,0.00
1903,343,18.70,1,151,1,43,163,0.16,155,0.31
1904,0,-3.00,0,151,0,43,0,0.00,0,0.00
1905,703,50.15,7,151,2,43,391,0.39,316,0.63
1906,0,-3.00,0,151,0,43,0,0.00,0,0.00
1907,121,5.94,1,151,0,43,63,0.06,61,0.12
1908,0,-3.00,0,151,0,43,0,0.00,0,0.00
1909,1328,48.40,3,151,1,43,659,0.66,728,1.46
1910,348,19.43,3,151,0,43,180,0.18,138,0.28
